Mapping parameters for Lophius budegassa (Blackbellied angler)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 |  47 ,
Bounding Box (NSWE): ,63,13,-18,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Lophius,budegassa,62.75,-11.25,7601:121:3,0.85
Lophius,budegassa,62.75,-10.75,7601:120:4,0.85
Lophius,budegassa,62.75,-10.25,7601:120:3,0.85
Lophius,budegassa,61.75,-10.75,7601:110:4,0.93
Lophius,budegassa,61.25,-10.25,7601:110:1,0.86
Lophius,budegassa,60.25,-13.25,7601:103:1,0.94
Lophius,budegassa,60.75,-12.75,7601:102:4,0.96
Lophius,budegassa,60.75,-12.25,7601:102:3,0.96
Lophius,budegassa,60.25,-12.75,7601:102:2,0.97
Lophius,budegassa,60.25,-12.25,7601:102:1,0.97
Lophius,budegassa,60.75,-11.75,7601:101:4,0.96
Lophius,budegassa,60.75,-11.25,7601:101:3,0.95
Lophius,budegassa,60.25,-11.75,7601:101:2,0.98
Lophius,budegassa,60.75,-10.75,7601:100:4,0.94
Lophius,budegassa,60.75,-10.25,7601:100:3,0.93
Lophius,budegassa,60.25,-10.75,7601:100:2,0.97
Lophius,budegassa,60.25,-10.25,7601:100:1,0.96
Lophius,budegassa,62.75,-9.75,7600:229:4,0.84
Lophius,budegassa,62.75,-9.25,7600:229:3,0.85
Lophius,budegassa,62.25,-9.25,7600:229:1,0.87
Lophius,budegassa,62.75,-8.75,7600:228:4,0.85
Lophius,budegassa,62.75,-8.25,7600:228:3,0.84
Lophius,budegassa,62.25,-8.75,7600:228:2,0.86
Lophius,budegassa,62.25,-8.25,7600:228:1,0.82
Lophius,budegassa,62.75,-7.75,7600:227:4,0.83
Lophius,budegassa,62.75,-7.25,7600:227:3,0.81
Lophius,budegassa,62.75,-6.75,7600:226:4,0.81
Lophius,budegassa,62.75,-6.25,7600:226:3,0.80
Lophius,budegassa,62.25,-5.75,7600:225:2,0.80
Lophius,budegassa,62.25,-5.25,7600:225:1,0.81
Lophius,budegassa,61.75,-9.25,7600:219:3,0.88
Lophius,budegassa,61.25,-9.25,7600:219:1,0.91
Lophius,budegassa,61.75,-8.75,7600:218:4,0.88
Lophius,budegassa,61.75,-8.25,7600:218:3,0.85
Lophius,budegassa,61.25,-8.75,7600:218:2,0.90
Lophius,budegassa,61.25,-8.25,7600:218:1,0.89
Lophius,budegassa,61.75,-7.75,7600:217:4,0.82
Lophius,budegassa,61.25,-7.75,7600:217:2,0.88
Lophius,budegassa,61.25,-7.25,7600:217:1,0.84
Lophius,budegassa,61.25,-6.75,7600:216:2,0.81
Lophius,budegassa,61.25,-6.25,7600:216:1,0.82
Lophius,budegassa,61.75,-5.75,7600:215:4,0.81
Lophius,budegassa,61.75,-5.25,7600:215:3,0.82
Lophius,budegassa,61.25,-5.75,7600:215:2,0.84
Lophius,budegassa,61.25,-5.25,7600:215:1,0.85
Lophius,budegassa,60.75,-9.75,7600:209:4,0.92
Lophius,budegassa,60.75,-9.25,7600:209:3,0.91
Lophius,budegassa,60.25,-9.75,7600:209:2,0.96
Lophius,budegassa,60.25,-9.25,7600:209:1,0.95
Lophius,budegassa,60.75,-8.75,7600:208:4,0.90
Lophius,budegassa,60.75,-8.25,7600:208:3,0.91
Lophius,budegassa,60.25,-8.75,7600:208:2,0.95
Lophius,budegassa,60.25,-8.25,7600:208:1,0.95
Lophius,budegassa,60.75,-7.75,7600:207:4,0.91
Lophius,budegassa,60.75,-7.25,7600:207:3,0.89
Lophius,budegassa,60.25,-7.75,7600:207:2,0.92
Lophius,budegassa,60.25,-7.25,7600:207:1,0.94
Lophius,budegassa,60.75,-6.75,7600:206:4,0.86
Lophius,budegassa,60.75,-6.25,7600:206:3,0.85
Lophius,budegassa,60.25,-6.75,7600:206:2,0.93
Lophius,budegassa,60.25,-6.25,7600:206:1,0.93
Lophius,budegassa,60.75,-5.75,7600:205:4,0.88
Lophius,budegassa,60.75,-5.25,7600:205:3,0.90
Lophius,budegassa,60.25,-5.75,7600:205:2,0.94
Lophius,budegassa,60.25,-5.25,7600:205:1,0.95
Lophius,budegassa,62.25,-4.75,7600:124:2,0.82
Lophius,budegassa,62.25,-4.25,7600:124:1,0.81
Lophius,budegassa,62.25,-3.75,7600:123:2,0.80
Lophius,budegassa,62.25,-3.25,7600:123:1,0.81
Lophius,budegassa,62.25,-0.75,7600:120:2,0.88
Lophius,budegassa,62.25,-0.25,7600:120:1,0.90
Lophius,budegassa,61.75,-4.75,7600:114:4,0.83
Lophius,budegassa,61.75,-4.25,7600:114:3,0.84
Lophius,budegassa,61.25,-4.75,7600:114:2,0.87
Lophius,budegassa,61.25,-2.75,7600:112:2,0.88
Lophius,budegassa,61.25,-2.25,7600:112:1,0.94
Lophius,budegassa,61.75,-1.25,7600:111:3,0.92
Lophius,budegassa,61.25,-1.75,7600:111:2,0.95
Lophius,budegassa,61.25,-1.25,7600:111:1,0.96
Lophius,budegassa,61.75,-0.75,7600:110:4,0.94
Lophius,budegassa,61.75,-0.25,7600:110:3,0.95
Lophius,budegassa,61.25,-0.75,7600:110:2,0.97
Lophius,budegassa,61.25,-0.25,7600:110:1,0.96
Lophius,budegassa,60.75,-4.25,7600:104:3,0.92
Lophius,budegassa,60.25,-4.75,7600:104:2,0.97
Lophius,budegassa,60.25,-4.25,7600:104:1,0.98
Lophius,budegassa,60.75,-3.75,7600:103:4,0.93
Lophius,budegassa,60.75,-3.25,7600:103:3,0.95
Lophius,budegassa,60.25,-3.75,7600:103:2,0.98
Lophius,budegassa,60.25,-3.25,7600:103:1,0.98
Lophius,budegassa,60.75,-2.75,7600:102:4,0.97
Lophius,budegassa,60.75,-2.25,7600:102:3,0.97
Lophius,budegassa,60.25,-2.75,7600:102:2,0.97
Lophius,budegassa,60.25,-2.25,7600:102:1,0.94
Lophius,budegassa,60.75,-1.75,7600:101:4,0.95
Lophius,budegassa,60.75,-1.25,7600:101:3,0.93
Lophius,budegassa,60.25,-1.75,7600:101:2,0.89
Lophius,budegassa,60.75,-0.75,7600:100:4,0.93
Lophius,budegassa,60.75,-0.25,7600:100:3,0.95
Lophius,budegassa,60.25,-0.75,7600:100:2,0.92
Lophius,budegassa,60.25,-0.25,7600:100:1,0.94
Lophius,budegassa,59.25,-16.25,7501:496:1,0.93
Lophius,budegassa,59.25,-15.75,7501:495:2,0.98
Lophius,budegassa,59.25,-15.25,7501:495:1,1.00
Lophius,budegassa,58.75,-17.75,7501:487:4,0.86
Lophius,budegassa,58.25,-17.75,7501:487:2,1.00
Lophius,budegassa,58.25,-15.25,7501:485:1,0.89
Lophius,budegassa,57.75,-17.75,7501:477:4,1.00
Lophius,budegassa,57.75,-15.25,7501:475:3,0.94
Lophius,budegassa,57.25,-15.25,7501:475:1,1.00
Lophius,budegassa,56.75,-17.25,7501:467:3,0.84
Lophius,budegassa,56.25,-17.25,7501:467:1,0.96
Lophius,budegassa,56.75,-16.75,7501:466:4,1.00
Lophius,budegassa,56.75,-16.25,7501:466:3,0.94
Lophius,budegassa,56.25,-16.75,7501:466:2,1.00
Lophius,budegassa,56.25,-16.25,7501:466:1,1.00
Lophius,budegassa,56.75,-15.75,7501:465:4,1.00
Lophius,budegassa,56.75,-15.25,7501:465:3,1.00
Lophius,budegassa,56.25,-15.75,7501:465:2,1.00
Lophius,budegassa,56.25,-15.25,7501:465:1,1.00
Lophius,budegassa,55.75,-17.25,7501:457:3,0.95
Lophius,budegassa,55.75,-16.75,7501:456:4,1.00
Lophius,budegassa,55.75,-16.25,7501:456:3,1.00
Lophius,budegassa,55.25,-16.75,7501:456:2,0.83
Lophius,budegassa,55.75,-15.75,7501:455:4,1.00
Lophius,budegassa,55.75,-15.25,7501:455:3,1.00
Lophius,budegassa,59.25,-14.25,7501:394:1,0.80
Lophius,budegassa,59.25,-13.75,7501:393:2,1.00
Lophius,budegassa,59.25,-10.25,7501:390:1,1.00
Lophius,budegassa,58.75,-14.75,7501:384:4,1.00
Lophius,budegassa,58.75,-14.25,7501:384:3,1.00
Lophius,budegassa,58.25,-14.75,7501:384:2,1.00
Lophius,budegassa,58.25,-14.25,7501:384:1,1.00
Lophius,budegassa,58.75,-13.75,7501:383:4,1.00
Lophius,budegassa,58.25,-13.75,7501:383:2,1.00
Lophius,budegassa,58.25,-13.25,7501:383:1,1.00
Lophius,budegassa,57.75,-14.75,7501:374:4,1.00
Lophius,budegassa,57.75,-14.25,7501:374:3,1.00
Lophius,budegassa,57.25,-14.75,7501:374:2,1.00
Lophius,budegassa,57.25,-14.25,7501:374:1,1.00
Lophius,budegassa,57.75,-13.75,7501:373:4,1.00
Lophius,budegassa,57.75,-13.25,7501:373:3,1.00
Lophius,budegassa,57.25,-13.75,7501:373:2,1.00
Lophius,budegassa,57.25,-13.25,7501:373:1,1.00
Lophius,budegassa,57.75,-12.75,7501:372:4,1.00
Lophius,budegassa,57.25,-12.75,7501:372:2,1.00
Lophius,budegassa,57.75,-11.25,7501:371:3,0.84
Lophius,budegassa,57.25,-11.25,7501:371:1,0.86
Lophius,budegassa,57.75,-10.75,7501:370:4,0.84
Lophius,budegassa,57.25,-10.75,7501:370:2,0.80
Lophius,budegassa,56.75,-14.75,7501:364:4,1.00
Lophius,budegassa,56.75,-14.25,7501:364:3,1.00
Lophius,budegassa,56.25,-14.75,7501:364:2,1.00
Lophius,budegassa,56.25,-14.25,7501:364:1,1.00
Lophius,budegassa,56.75,-13.75,7501:363:4,1.00
Lophius,budegassa,56.75,-13.25,7501:363:3,1.00
Lophius,budegassa,55.75,-14.75,7501:354:4,1.00
Lophius,budegassa,55.25,-10.25,7501:350:1,1.00
Lophius,budegassa,54.25,-12.25,7501:142:1,1.00
Lophius,budegassa,54.75,-11.25,7501:141:3,0.98
Lophius,budegassa,54.25,-11.75,7501:141:2,1.00
Lophius,budegassa,54.25,-11.25,7501:141:1,1.00
Lophius,budegassa,54.75,-10.75,7501:140:4,1.00
Lophius,budegassa,54.75,-10.25,7501:140:3,1.00
Lophius,budegassa,54.25,-10.75,7501:140:2,1.00
Lophius,budegassa,54.25,-10.25,7501:140:1,0.98
Lophius,budegassa,53.75,-14.25,7501:134:3,1.00
Lophius,budegassa,53.25,-14.75,7501:134:2,1.00
Lophius,budegassa,53.25,-14.25,7501:134:1,1.00
Lophius,budegassa,53.75,-13.75,7501:133:4,1.00
Lophius,budegassa,53.75,-13.25,7501:133:3,1.00
Lophius,budegassa,53.25,-13.75,7501:133:2,1.00
Lophius,budegassa,53.25,-13.25,7501:133:1,1.00
Lophius,budegassa,53.75,-12.75,7501:132:4,1.00
Lophius,budegassa,53.75,-12.25,7501:132:3,1.00
Lophius,budegassa,53.25,-12.75,7501:132:2,1.00
Lophius,budegassa,53.25,-12.25,7501:132:1,1.00
Lophius,budegassa,53.75,-11.75,7501:131:4,1.00
Lophius,budegassa,53.75,-11.25,7501:131:3,1.00
Lophius,budegassa,53.25,-11.75,7501:131:2,1.00
Lophius,budegassa,53.25,-11.25,7501:131:1,1.00
Lophius,budegassa,53.75,-10.75,7501:130:4,1.00
Lophius,budegassa,53.75,-10.25,7501:130:3,0.99
Lophius,budegassa,53.25,-10.75,7501:130:2,1.00
Lophius,budegassa,53.25,-10.25,7501:130:1,1.00
Lophius,budegassa,52.75,-14.75,7501:124:4,1.00
Lophius,budegassa,52.75,-14.25,7501:124:3,1.00
Lophius,budegassa,52.25,-14.75,7501:124:2,1.00
Lophius,budegassa,52.25,-14.25,7501:124:1,1.00
Lophius,budegassa,52.75,-13.75,7501:123:4,1.00
Lophius,budegassa,52.75,-13.25,7501:123:3,1.00
Lophius,budegassa,52.25,-13.75,7501:123:2,1.00
Lophius,budegassa,52.25,-13.25,7501:123:1,1.00
Lophius,budegassa,52.75,-12.75,7501:122:4,1.00
Lophius,budegassa,52.75,-12.25,7501:122:3,1.00
Lophius,budegassa,52.25,-12.75,7501:122:2,0.88
Lophius,budegassa,52.25,-12.25,7501:122:1,1.00
Lophius,budegassa,52.75,-11.75,7501:121:4,1.00
Lophius,budegassa,52.75,-11.25,7501:121:3,1.00
Lophius,budegassa,52.25,-11.75,7501:121:2,1.00
Lophius,budegassa,52.25,-11.25,7501:121:1,1.00
Lophius,budegassa,52.75,-10.75,7501:120:4,1.00
Lophius,budegassa,52.75,-10.25,7501:120:3,1.00
Lophius,budegassa,52.25,-10.75,7501:120:2,1.00
Lophius,budegassa,52.25,-10.25,7501:120:1,0.95
Lophius,budegassa,51.75,-14.75,7501:114:4,1.00
Lophius,budegassa,51.75,-14.25,7501:114:3,1.00
Lophius,budegassa,51.25,-14.75,7501:114:2,1.00
Lophius,budegassa,51.25,-14.25,7501:114:1,1.00
Lophius,budegassa,51.75,-13.75,7501:113:4,1.00
Lophius,budegassa,51.75,-13.25,7501:113:3,0.93
Lophius,budegassa,51.25,-13.75,7501:113:2,1.00
Lophius,budegassa,51.75,-11.75,7501:111:4,1.00
Lophius,budegassa,51.75,-11.25,7501:111:3,1.00
Lophius,budegassa,51.25,-11.75,7501:111:2,1.00
Lophius,budegassa,51.25,-11.25,7501:111:1,1.00
Lophius,budegassa,51.75,-10.75,7501:110:4,1.00
Lophius,budegassa,51.75,-10.25,7501:110:3,1.00
Lophius,budegassa,51.25,-10.75,7501:110:2,1.00
Lophius,budegassa,51.25,-10.25,7501:110:1,1.00
Lophius,budegassa,50.75,-11.25,7501:101:3,1.00
Lophius,budegassa,50.25,-11.25,7501:101:1,1.00
Lophius,budegassa,50.75,-10.75,7501:100:4,1.00
Lophius,budegassa,50.75,-10.25,7501:100:3,1.00
Lophius,budegassa,50.25,-10.75,7501:100:2,1.00
Lophius,budegassa,50.25,-10.25,7501:100:1,1.00
Lophius,budegassa,59.25,-9.75,7500:499:2,1.00
Lophius,budegassa,59.75,-8.25,7500:498:3,0.91
Lophius,budegassa,59.75,-7.75,7500:497:4,0.89
Lophius,budegassa,59.75,-7.25,7500:497:3,0.82
Lophius,budegassa,59.25,-7.25,7500:497:1,1.00
Lophius,budegassa,59.75,-6.75,7500:496:4,1.00
Lophius,budegassa,59.75,-6.25,7500:496:3,1.00
Lophius,budegassa,59.25,-6.75,7500:496:2,1.00
Lophius,budegassa,59.25,-6.25,7500:496:1,1.00
Lophius,budegassa,59.75,-5.75,7500:495:4,1.00
Lophius,budegassa,59.75,-5.25,7500:495:3,1.00
Lophius,budegassa,59.25,-5.75,7500:495:2,1.00
Lophius,budegassa,59.25,-5.25,7500:495:1,1.00
Lophius,budegassa,58.75,-9.25,7500:489:3,0.81
Lophius,budegassa,58.25,-9.75,7500:489:2,1.00
Lophius,budegassa,58.25,-9.25,7500:489:1,1.00
Lophius,budegassa,58.75,-8.75,7500:488:4,1.00
Lophius,budegassa,58.75,-8.25,7500:488:3,1.00
Lophius,budegassa,58.25,-8.75,7500:488:2,1.00
Lophius,budegassa,58.25,-8.25,7500:488:1,1.00
Lophius,budegassa,58.75,-7.75,7500:487:4,1.00
Lophius,budegassa,58.75,-7.25,7500:487:3,1.00
Lophius,budegassa,58.25,-7.75,7500:487:2,1.00
Lophius,budegassa,58.25,-7.25,7500:487:1,1.00
Lophius,budegassa,58.75,-6.75,7500:486:4,1.00
Lophius,budegassa,58.75,-6.25,7500:486:3,1.00
Lophius,budegassa,58.25,-6.75,7500:486:2,0.87
Lophius,budegassa,58.25,-6.25,7500:486:1,0.99
Lophius,budegassa,58.75,-5.75,7500:485:4,0.99
Lophius,budegassa,58.75,-5.25,7500:485:3,0.98
Lophius,budegassa,58.25,-5.75,7500:485:2,0.98
Lophius,budegassa,58.25,-5.25,7500:485:1,0.96
Lophius,budegassa,57.75,-9.75,7500:479:4,1.00
Lophius,budegassa,57.75,-9.25,7500:479:3,1.00
Lophius,budegassa,57.25,-9.25,7500:479:1,1.00
Lophius,budegassa,57.75,-8.75,7500:478:4,1.00
Lophius,budegassa,57.75,-8.25,7500:478:3,1.00
Lophius,budegassa,57.25,-8.75,7500:478:2,1.00
Lophius,budegassa,57.25,-8.25,7500:478:1,1.00
Lophius,budegassa,57.75,-7.75,7500:477:4,1.00
Lophius,budegassa,57.75,-7.25,7500:477:3,0.99
Lophius,budegassa,57.25,-7.75,7500:477:2,1.00
Lophius,budegassa,57.25,-7.25,7500:477:1,1.00
Lophius,budegassa,57.75,-6.75,7500:476:4,0.97
Lophius,budegassa,57.75,-6.25,7500:476:3,0.97
Lophius,budegassa,57.25,-6.75,7500:476:2,1.00
Lophius,budegassa,57.75,-5.75,7500:475:4,0.96
Lophius,budegassa,57.25,-5.75,7500:475:2,0.97
Lophius,budegassa,56.75,-9.25,7500:469:3,1.00
Lophius,budegassa,56.25,-9.25,7500:469:1,1.00
Lophius,budegassa,56.75,-8.75,7500:468:4,1.00
Lophius,budegassa,56.75,-8.25,7500:468:3,1.00
Lophius,budegassa,56.25,-8.75,7500:468:2,1.00
Lophius,budegassa,56.25,-8.25,7500:468:1,1.00
Lophius,budegassa,56.75,-7.75,7500:467:4,1.00
Lophius,budegassa,56.75,-7.25,7500:467:3,1.00
Lophius,budegassa,56.25,-7.75,7500:467:2,1.00
Lophius,budegassa,56.25,-7.25,7500:467:1,1.00
Lophius,budegassa,56.75,-6.75,7500:466:4,1.00
Lophius,budegassa,56.25,-6.75,7500:466:2,1.00
Lophius,budegassa,56.25,-6.25,7500:466:1,0.92
Lophius,budegassa,56.75,-5.75,7500:465:4,0.97
Lophius,budegassa,56.25,-5.75,7500:465:2,0.94
Lophius,budegassa,56.25,-5.25,7500:465:1,0.93
Lophius,budegassa,55.75,-9.75,7500:459:4,1.00
Lophius,budegassa,55.75,-9.25,7500:459:3,1.00
Lophius,budegassa,55.25,-9.75,7500:459:2,1.00
Lophius,budegassa,55.25,-9.25,7500:459:1,1.00
Lophius,budegassa,55.75,-8.75,7500:458:4,1.00
Lophius,budegassa,55.75,-8.25,7500:458:3,1.00
Lophius,budegassa,55.25,-8.75,7500:458:2,1.00
Lophius,budegassa,55.25,-8.25,7500:458:1,0.98
Lophius,budegassa,55.75,-7.75,7500:457:4,1.00
Lophius,budegassa,55.75,-7.25,7500:457:3,1.00
Lophius,budegassa,55.75,-6.75,7500:456:4,1.00
Lophius,budegassa,55.75,-6.25,7500:456:3,0.99
Lophius,budegassa,55.25,-6.75,7500:456:2,0.95
Lophius,budegassa,55.25,-6.25,7500:456:1,0.99
Lophius,budegassa,55.25,-5.75,7500:455:2,0.93
Lophius,budegassa,59.75,-4.75,7500:394:4,1.00
Lophius,budegassa,59.75,-4.25,7500:394:3,0.99
Lophius,budegassa,59.25,-4.75,7500:394:2,0.99
Lophius,budegassa,59.25,-4.25,7500:394:1,0.98
Lophius,budegassa,59.75,-3.75,7500:393:4,0.98
Lophius,budegassa,59.75,-3.25,7500:393:3,0.95
Lophius,budegassa,59.25,-3.75,7500:393:2,0.96
Lophius,budegassa,59.25,-3.25,7500:393:1,0.93
Lophius,budegassa,59.75,-2.75,7500:392:4,0.81
Lophius,budegassa,59.75,-2.25,7500:392:3,0.92
Lophius,budegassa,59.25,-2.75,7500:392:2,0.85
Lophius,budegassa,59.75,-1.75,7500:391:4,0.90
Lophius,budegassa,59.75,-1.25,7500:391:3,0.91
Lophius,budegassa,59.25,-1.75,7500:391:2,0.91
Lophius,budegassa,59.25,-1.25,7500:391:1,0.92
Lophius,budegassa,59.75,-0.75,7500:390:4,0.93
Lophius,budegassa,59.75,-0.25,7500:390:3,0.93
Lophius,budegassa,59.25,-0.75,7500:390:2,0.93
Lophius,budegassa,59.25,-0.25,7500:390:1,0.93
Lophius,budegassa,58.75,-4.75,7500:384:4,0.96
Lophius,budegassa,58.75,-4.25,7500:384:3,0.95
Lophius,budegassa,58.75,-3.75,7500:383:4,0.94
Lophius,budegassa,58.75,-3.25,7500:383:3,0.91
Lophius,budegassa,58.25,-3.75,7500:383:2,0.88
Lophius,budegassa,58.25,-3.25,7500:383:1,0.92
Lophius,budegassa,58.75,-2.75,7500:382:4,0.91
Lophius,budegassa,58.25,-2.25,7500:382:1,0.81
Lophius,budegassa,58.75,-1.75,7500:381:4,0.93
Lophius,budegassa,58.75,-1.25,7500:381:3,0.94
Lophius,budegassa,58.25,-1.75,7500:381:2,0.94
Lophius,budegassa,58.25,-1.25,7500:381:1,0.95
Lophius,budegassa,58.75,-0.75,7500:380:4,0.94
Lophius,budegassa,58.75,-0.25,7500:380:3,0.95
Lophius,budegassa,58.25,-0.75,7500:380:2,0.95
Lophius,budegassa,58.25,-0.25,7500:380:1,0.96
Lophius,budegassa,57.75,-4.25,7500:374:3,0.81
Lophius,budegassa,57.75,-3.25,7500:373:3,0.84
Lophius,budegassa,57.75,-2.25,7500:372:3,0.93
Lophius,budegassa,57.25,-2.25,7500:372:1,0.89
Lophius,budegassa,57.75,-1.75,7500:371:4,0.92
Lophius,budegassa,57.75,-1.25,7500:371:3,0.93
Lophius,budegassa,57.25,-1.25,7500:371:1,0.80
Lophius,budegassa,57.75,-0.75,7500:370:4,0.95
Lophius,budegassa,57.75,-0.25,7500:370:3,0.96
Lophius,budegassa,57.25,-0.25,7500:370:1,0.80
Lophius,budegassa,56.75,-2.25,7500:362:3,0.83
Lophius,budegassa,56.75,-1.75,7500:361:4,0.90
Lophius,budegassa,56.75,-1.25,7500:361:3,0.93
Lophius,budegassa,56.25,-1.75,7500:361:2,0.87
Lophius,budegassa,56.25,-1.25,7500:361:1,0.94
Lophius,budegassa,56.75,-0.25,7500:360:3,0.97
Lophius,budegassa,56.25,-0.25,7500:360:1,0.99
Lophius,budegassa,55.25,-1.25,7500:351:1,0.86
Lophius,budegassa,55.75,-0.75,7500:350:4,0.97
Lophius,budegassa,55.25,-0.75,7500:350:2,0.92
Lophius,budegassa,55.25,-0.25,7500:350:1,0.96
Lophius,budegassa,54.75,-9.75,7500:249:4,1.00
Lophius,budegassa,54.75,-9.25,7500:249:3,1.00
Lophius,budegassa,54.25,-9.75,7500:249:2,0.96
Lophius,budegassa,54.25,-9.25,7500:249:1,0.94
Lophius,budegassa,54.75,-8.75,7500:248:4,1.00
Lophius,budegassa,54.25,-6.25,7500:246:1,0.86
Lophius,budegassa,54.75,-5.75,7500:245:4,0.89
Lophius,budegassa,54.75,-5.25,7500:245:3,0.87
Lophius,budegassa,54.25,-5.75,7500:245:2,0.86
Lophius,budegassa,54.25,-5.25,7500:245:1,0.86
Lophius,budegassa,53.75,-6.25,7500:236:3,0.80
Lophius,budegassa,53.75,-5.75,7500:235:4,0.84
Lophius,budegassa,53.75,-5.25,7500:235:3,0.85
Lophius,budegassa,53.25,-5.25,7500:235:1,0.87
Lophius,budegassa,52.75,-9.75,7500:229:4,0.88
Lophius,budegassa,52.25,-7.75,7500:227:2,0.93
Lophius,budegassa,52.25,-7.25,7500:227:1,0.92
Lophius,budegassa,52.75,-6.25,7500:226:3,0.87
Lophius,budegassa,52.25,-6.25,7500:226:1,0.89
Lophius,budegassa,52.75,-5.75,7500:225:4,0.89
Lophius,budegassa,52.75,-5.25,7500:225:3,0.88
Lophius,budegassa,52.25,-5.75,7500:225:2,0.90
Lophius,budegassa,52.25,-5.25,7500:225:1,0.86
Lophius,budegassa,51.25,-9.75,7500:219:2,1.00
Lophius,budegassa,51.25,-9.25,7500:219:1,1.00
Lophius,budegassa,51.75,-8.25,7500:218:3,0.89
Lophius,budegassa,51.25,-8.75,7500:218:2,1.00
Lophius,budegassa,51.25,-8.25,7500:218:1,1.00
Lophius,budegassa,51.75,-7.75,7500:217:4,0.92
Lophius,budegassa,51.75,-7.25,7500:217:3,0.94
Lophius,budegassa,51.25,-7.75,7500:217:2,1.00
Lophius,budegassa,51.25,-7.25,7500:217:1,1.00
Lophius,budegassa,51.75,-6.25,7500:216:3,0.92
Lophius,budegassa,51.25,-6.75,7500:216:2,1.00
Lophius,budegassa,51.25,-6.25,7500:216:1,0.98
Lophius,budegassa,51.75,-5.75,7500:215:4,0.88
Lophius,budegassa,51.25,-5.75,7500:215:2,0.92
Lophius,budegassa,50.75,-9.75,7500:209:4,1.00
Lophius,budegassa,50.75,-9.25,7500:209:3,1.00
Lophius,budegassa,50.25,-9.75,7500:209:2,1.00
Lophius,budegassa,50.25,-9.25,7500:209:1,1.00
Lophius,budegassa,50.75,-8.75,7500:208:4,1.00
Lophius,budegassa,50.75,-8.25,7500:208:3,1.00
Lophius,budegassa,50.25,-8.75,7500:208:2,1.00
Lophius,budegassa,50.25,-8.25,7500:208:1,1.00
Lophius,budegassa,50.75,-7.75,7500:207:4,1.00
Lophius,budegassa,50.75,-7.25,7500:207:3,1.00
Lophius,budegassa,50.25,-7.75,7500:207:2,1.00
Lophius,budegassa,50.25,-7.25,7500:207:1,1.00
Lophius,budegassa,50.75,-6.75,7500:206:4,1.00
Lophius,budegassa,50.75,-6.25,7500:206:3,1.00
Lophius,budegassa,50.25,-6.75,7500:206:2,1.00
Lophius,budegassa,50.25,-6.25,7500:206:1,1.00
Lophius,budegassa,50.75,-5.75,7500:205:4,0.97
Lophius,budegassa,54.75,-0.75,7500:140:4,0.83
Lophius,budegassa,54.75,-0.25,7500:140:3,0.92
Lophius,budegassa,52.75,-4.75,7500:124:4,0.83
Lophius,budegassa,52.25,-4.75,7500:124:2,0.82
Lophius,budegassa,50.25,-3.75,7500:103:2,0.99
Lophius,budegassa,49.75,-11.25,7401:391:3,1.00
Lophius,budegassa,49.25,-11.75,7401:391:2,0.81
Lophius,budegassa,49.25,-11.25,7401:391:1,1.00
Lophius,budegassa,49.75,-10.75,7401:390:4,1.00
Lophius,budegassa,49.75,-10.25,7401:390:3,1.00
Lophius,budegassa,49.25,-10.75,7401:390:2,1.00
Lophius,budegassa,49.25,-10.25,7401:390:1,1.00
Lophius,budegassa,48.75,-10.75,7401:380:4,1.00
Lophius,budegassa,48.75,-10.25,7401:380:3,1.00
Lophius,budegassa,49.75,-9.75,7400:499:4,1.00
Lophius,budegassa,49.75,-9.25,7400:499:3,1.00
Lophius,budegassa,49.25,-9.75,7400:499:2,1.00
Lophius,budegassa,49.25,-9.25,7400:499:1,1.00
Lophius,budegassa,49.75,-8.75,7400:498:4,1.00
Lophius,budegassa,49.75,-8.25,7400:498:3,1.00
Lophius,budegassa,49.25,-8.75,7400:498:2,1.00
Lophius,budegassa,49.25,-8.25,7400:498:1,1.00
Lophius,budegassa,49.75,-7.75,7400:497:4,1.00
Lophius,budegassa,49.75,-7.25,7400:497:3,1.00
Lophius,budegassa,49.25,-7.75,7400:497:2,1.00
Lophius,budegassa,49.25,-7.25,7400:497:1,1.00
Lophius,budegassa,49.75,-6.75,7400:496:4,1.00
Lophius,budegassa,49.75,-6.25,7400:496:3,1.00
Lophius,budegassa,49.25,-6.75,7400:496:2,1.00
Lophius,budegassa,49.25,-6.25,7400:496:1,1.00
Lophius,budegassa,49.75,-5.75,7400:495:4,1.00
Lophius,budegassa,49.75,-5.25,7400:495:3,1.00
Lophius,budegassa,49.25,-5.75,7400:495:2,1.00
Lophius,budegassa,49.25,-5.25,7400:495:1,1.00
Lophius,budegassa,48.75,-9.75,7400:489:4,1.00
Lophius,budegassa,48.75,-9.25,7400:489:3,1.00
Lophius,budegassa,48.25,-9.75,7400:489:2,1.00
Lophius,budegassa,48.25,-9.25,7400:489:1,1.00
Lophius,budegassa,48.75,-8.75,7400:488:4,1.00
Lophius,budegassa,48.75,-8.25,7400:488:3,1.00
Lophius,budegassa,48.25,-8.75,7400:488:2,1.00
